,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
111,18.962672,4.913656872863857,84.06660142078894,8.268420282310325,3.117757047417877,20.260847317078163,212.0,227.31521739130434,249.0
112,24.73392,5.611791606992898,-62.58417696469896,8.830472890876095,4.52221926628854,25.209218018299858,199.0,216.13333333333333,234.0
113,33.390792000000005,6.520312630881016,38.02183730363378,11.929872663738275,4.502104872611675,29.749218018299864,187.0,218.17283950617283,241.0
114,12.985308000000002,4.066129319901898,16.32327369371681,6.609622225425119,2.9430386472303107,16.596582530491236,213.0,227.12698412698413,243.0
115,47.40668,7.769173679395097,35.55306295786348,10.840901576863793,6.365597391501868,35.261747591473714,191.0,218.95217391304348,246.0
116,18.962672,4.913656872863857,42.14471850068597,5.71319197464701,4.64400436703262,17.880688445126008,206.0,220.4673913043478,235.0
117,64.72042400000001,9.077698121706113,33.64018263280583,11.300848697011778,8.228967930124325,40.038197728671484,196.0,219.94904458598725,239.0
118,87.59930000000001,10.561008136116502,69.4196909194483,13.930715239280948,9.412785543365038,46.23564167683893,186.0,216.2729411764706,248.0
119,94.81336,10.987270785832626,66.88501333209041,17.29140702694604,11.846861106599807,77.0675481402648,190.0,219.94130434782608,252.0
120,30.299052000000003,6.211115131309919,-79.5584778302529,7.416247262524188,5.563781743774961,24.1454298475694,199.0,223.42176870748298,242.0
121,25.146152000000004,5.658363290238725,-71.62529950560571,7.121544601697423,4.886850627033348,22.313297454275936,200.0,219.86065573770492,239.0
122,50.910652000000006,8.05117726637852,87.30010226193563,11.95925961903874,7.670102704849108,39.175827027449785,182.0,214.81376518218624,249.0
123,29.268472000000003,6.104570088415224,67.53113385768488,7.845853980987641,6.008716868519015,27.02521801829986,186.0,222.46478873239437,236.0
124,29.886820000000004,6.168717945439048,-41.714622282488435,8.29173498187017,5.048736315696874,25.021165060982472,197.0,223.80689655172415,250.0
125,144.2812,13.553764399672993,41.027620887523,23.565584989355127,9.64629624090219,73.90568053355827,170.0,220.16,247.0
126,121.81455600000001,12.453879308213807,72.6608513620914,17.81373992852733,11.240080306341746,68.26962757624088,159.0,215.7005076142132,240.0
127,297.83762,19.473536804951596,-16.833243541446528,25.264283922970833,18.556648026390892,122.61827544211015,146.0,215.36401384083044,251.0
128,197.04689600000003,15.83944128290253,-81.30952226653747,18.226390412220873,15.498162353718486,85.31744222563005,184.0,219.77196652719664,243.0
129,194.573504,15.739716631835702,-27.964069786532846,21.9619869733144,12.81256618112708,79.65189236282781,189.0,221.4989406779661,243.0
130,55.03297200000001,8.370791851115577,70.81908145512409,11.969364234317302,6.526470764630372,36.3578005487911,160.0,220.2322097378277,240.0
131,16.901512,4.638930204714865,-22.96909450945887,6.46462379218378,4.025494424288175,19.63492675305424,182.0,212.5487804878049,240.0
132,28.031776000000004,5.974208375371424,48.55228668351978,7.410832020499097,4.959843619444388,21.54495323171293,202.0,226.9485294117647,245.0
133,47.818912000000005,7.802879580296675,-50.95945319394781,10.127568826029723,8.53162713088354,40.631853506108484,188.0,216.90086206896552,246.0
134,48.025028000000006,7.819678048782664,-14.5363646416925,12.038695121593044,6.2304506222779885,40.099959420743254,179.0,218.59656652360516,247.0
135,41.223200000000006,7.244791812090018,22.752560877366296,8.689330796277048,6.8117813471126105,32.41145632622809,199.0,223.545,246.0
136,45.34552000000001,7.598401755670677,4.8282142794660174,12.58475445737204,6.668698123065719,45.376038856719326,190.0,217.5590909090909,249.0
137,145.72401200000002,13.621364641468983,68.12937210128061,17.928746286845595,11.087550835752513,56.71267434452795,172.0,216.002828854314,248.0
138,20.817716,5.148391908379344,15.64255800749382,7.791533331762849,4.129606382654683,21.43479435976078,184.0,221.76237623762376,245.0
139,38.54369200000001,7.005380279077813,88.15480034036476,7.944914208125732,6.850224367025216,27.85532393293463,188.0,218.00534759358288,242.0
140,31.123516000000002,6.295052926099792,58.98434536297176,8.144063397660636,5.476309567439777,24.42474140244339,179.0,221.17218543046357,243.0
141,42.45989600000001,7.352660651256956,29.21542352440864,9.80807354514504,6.328870997659225,32.12937689025201,182.0,216.09708737864077,238.0
142,20.817716,5.148391908379344,59.96535749206165,9.307187224955452,3.5322546050999795,22.64100618903032,207.0,228.5742574257426,247.0
143,14.634236000000001,4.316582905746968,89.38967794484455,5.130294389976358,3.9848499059202616,15.578423658539082,211.0,231.67605633802816,247.0
144,154.17476800000003,14.010760558155626,-85.42598415302984,21.93526869323861,10.450153260631685,78.35165405489957,180.0,215.3716577540107,242.0
145,40.192620000000005,7.15365872756825,68.1014514617378,10.139187331748976,5.446937876529114,28.481244496958553,198.0,222.92307692307693,248.0
146,86.15648800000001,10.473674023813254,59.77749081875103,12.130214938287635,10.584996987094213,51.686409557941026,193.0,221.55980861244018,245.0
147,486.02152800000005,24.876129703838743,68.43812705029752,33.19733567098532,22.120121573119633,137.55464614333184,184.0,221.215860899067,248.0
148,18.550440000000002,4.859954092400149,60.57114163250651,7.3294933099535795,3.742011117968525,20.902900274395545,192.0,229.72222222222223,246.0
149,10.718032000000001,3.694133482176423,-80.89945762464134,5.5639031700798816,2.6542723402067994,13.856450137197774,195.0,222.48076923076923,244.0
150,36.276416000000005,6.796217138413352,-67.94942911368084,8.533055494512915,5.728607370275045,25.81900618903032,187.0,221.29545454545453,240.0
151,185.710516,15.37705995450275,35.09431960879084,20.534267261492307,15.275281687514381,84.63252785063644,171.0,220.19089900110987,242.0
152,23.497224000000003,5.4696978699284795,51.0621614752625,9.284560441037177,4.0828224747973465,24.129297454275935,189.0,216.78070175438597,237.0
153,22.466644000000002,5.348403460686841,-37.94603105207033,5.790808879264928,5.366633715675741,21.38916506098247,205.0,217.94495412844037,231.0
154,83.683096,10.322239439824525,54.73321236643563,14.53105824399389,8.122943405242422,51.24854195123449,174.0,213.77586206896552,238.0
155,80.79747200000001,10.142708536926024,-56.48842369135844,13.86416680466137,8.325978452552437,45.76827716464756,184.0,222.28316326530611,246.0
156,17.725976000000003,4.750727692914678,14.289013078747839,6.113567659453339,4.891491507366029,20.776609009149933,187.0,217.82558139534885,236.0
157,27.413428000000003,5.90794893227338,-44.860108936209514,9.19147396493432,4.915907259042941,28.2314298475694,188.0,214.1954887218045,239.0
158,82.240284,10.232867719219794,-55.84520090326933,11.951179430766114,10.73642325789247,48.4761447713541,184.0,215.34085213032583,236.0
159,26.588964000000004,5.8184293772752484,71.3666988967586,10.523096515165223,3.7175244461524963,25.536926753054242,200.0,225.58139534883722,247.0
160,97.69898400000001,11.15321522742424,-79.8957532261881,16.30204254908176,9.024758385666223,54.67912448172573,167.0,213.1561181434599,235.0
161,54.82685600000001,8.35510150582866,69.81042685874856,12.14745056788995,6.438568881919685,38.73795942074325,185.0,221.28195488721803,239.0
162,17.313744000000003,4.695161714810381,51.14605327282606,7.6798352977490625,3.42860153080581,20.99692675305424,197.0,222.0952380952381,242.0
163,27.207312,5.8856966915011455,69.00724955166504,9.625115279429519,3.8171453029154367,24.003006189030316,187.0,219.96212121212122,241.0
164,72.1406,9.583958717613587,71.81989515478232,12.122361755207368,8.258685252015182,42.02611829269541,175.0,215.33142857142857,241.0
165,34.421372000000005,6.620170089539972,20.683260603268455,11.35678745124866,7.178147526005073,39.97366815549763,184.0,219.10179640718562,243.0
166,63.277612000000005,8.975943287187608,-6.943911053886871,13.07586939690873,8.075659562181741,43.23233012196494,166.0,208.90553745928338,240.0
167,28.444008000000004,6.0179760548180425,11.439782955799096,7.031052170217245,5.276100965820075,20.52679435976078,197.0,221.0144927536232,244.0
168,41.42931600000001,7.262881208069508,62.90741638782968,10.035102320302123,6.1975988441969525,31.331535762204165,199.0,220.07462686567163,240.0
169,43.490476,7.441356990667464,71.95203957324281,9.607912806201865,6.418240340302742,31.581350411593327,165.0,219.1990521327014,249.0
170,42.666012,7.370485309295785,-27.5439883209144,9.356219172773331,6.660019052787358,35.71574759147371,161.0,211.2173913043478,242.0
